time_s,ordinate_values
13.14,-3E-5
13.15,-3.1E-5
13.16,-3.1E-5
13.17,-3E-5
13.18,-2.8E-5
13.19,-2.5E-5
13.2,-2.2E-5
13.21,-1.8E-5
13.22,-1.4E-5
13.23,-1.1E-5
13.24,-7E-6
13.25,-2E-6
13.26,1E-6
13.27,6E-6
13.28,1.1E-5
13.29,1.7E-5
13.3,2.3E-5
13.31,3.1E-5
13.32,4E-5
13.33,5E-5
13.34,6.2E-5
13.35,7.6E-5
13.36,9.1E-5
13.37,1.08E-4
13.38,1.27E-4
13.39,1.48E-4
13.4,1.69E-4
13.41,1.89E-4
13.42,2.09E-4
13.43,2.27E-4
13.44,2.44E-4
13.45,2.6E-4
13.46,2.75E-4
13.47,2.9E-4
13.48,3.05E-4
13.49,3.2E-4
13.5,3.36E-4
13.51,3.53E-4
13.52,3.71E-4
13.53,3.91E-4
13.54,4.11E-4
13.55,4.34E-4
13.56,4.58E-4
13.57,4.84E-4
13.58,5.13E-4
13.59,5.44E-4
13.6,5.78E-4
13.61,6.14E-4
13.62,6.54E-4
13.63,6.96E-4
13.64,7.4E-4
13.65,7.86E-4
13.66,8.33E-4
13.67,8.81E-4
13.68,9.3E-4
13.69,9.8E-4
13.7,0.00103
13.71,0.00108
13.72,0.00113
13.73,0.00118
13.74,0.00123
13.75,0.00128
13.76,0.00132
13.77,0.00137
13.78,0.00141
13.79,0.00146
13.8,0.0015
13.81,0.00154
13.82,0.00158
13.83,0.00162
13.84,0.00166
13.85,0.0017
13.86,0.00174
13.87,0.00177
13.88,0.0018
13.89,0.00183
13.9,0.00185
13.91,0.00187
13.92,0.00189
13.93,0.00191
13.94,0.00193
13.95,0.00194
13.96,0.00195
13.97,0.00196
13.98,0.00197
13.99,0.00198
14,0.00198
14.01,0.00198
14.02,0.00198
14.03,0.00198
14.04,0.00198
14.05,0.00198
14.06,0.00197
14.07,0.00196
14.08,0.00195
14.09,0.00195
14.1,0.00193
14.11,0.00192
14.12,0.00191
14.13,0.0019
14.14,0.00188
14.15,0.00187
14.16,0.00185
14.17,0.00183
14.18,0.00181
14.19,0.00179
14.2,0.00177
14.21,0.00175
14.22,0.00173
14.23,0.0017
14.24,0.00167
14.25,0.00165
14.26,0.00162
14.27,0.00159
14.28,0.00156
14.29,0.00154
14.3,0.00151
14.31,0.00149
14.32,0.00147
14.33,0.00145
14.34,0.00143
14.35,0.00141
14.36,0.0014
14.37,0.00139
14.38,0.00138
14.39,0.00138
14.4,0.00137
14.41,0.00137
14.42,0.00137
14.43,0.00137
14.44,0.00137
14.45,0.00138
14.46,0.00139
14.47,0.00139
14.48,0.0014
14.49,0.0014
14.5,0.0014
14.51,0.0014
14.52,0.00141
14.53,0.00141
14.54,0.00142
14.55,0.00142
14.56,0.00143
14.57,0.00144
14.58,0.00144
14.59,0.00145
14.6,0.00146
14.61,0.00147
14.62,0.00148
14.63,0.00149
14.64,0.0015
14.65,0.00151
14.66,0.00151
14.67,0.00152
14.68,0.00153
14.69,0.00153
14.7,0.00154
14.71,0.00155
14.72,0.00156
14.73,0.00156
14.74,0.00157
14.75,0.00157
14.76,0.00158
14.77,0.00158
14.78,0.00159
14.79,0.00159
14.8,0.00159
14.81,0.00159
14.82,0.00159
14.83,0.00159
14.84,0.00159
14.85,0.00159
14.86,0.00159
14.87,0.00159
14.88,0.00159
14.89,0.00158
14.9,0.00158
14.91,0.00158
14.92,0.00157
14.93,0.00157
14.94,0.00157
14.95,0.00156
14.96,0.00156
14.97,0.00155
14.98,0.00155
14.99,0.00154
15,0.00153
15.01,0.00152
15.02,0.00151
15.03,0.0015
15.04,0.00149
15.05,0.00148
15.06,0.00147
15.07,0.00146
15.08,0.00145
15.09,0.00143
15.1,0.00142
15.11,0.0014
15.12,0.00138
15.13,0.00137
15.14,0.00135
15.15,0.00133
15.16,0.00131
15.17,0.00129
15.18,0.00127
15.19,0.00125
15.2,0.00123
15.21,0.0012
15.22,0.00118
15.23,0.00116
15.24,0.00114
15.25,0.00112
15.26,0.00109
15.27,0.00107
15.28,0.00105
15.29,0.00103
15.3,0.00101
15.31,9.86E-4
15.32,9.62E-4
15.33,9.37E-4
15.34,9.12E-4
15.35,8.87E-4
15.36,8.63E-4
15.37,8.39E-4
15.38,8.17E-4
15.39,7.96E-4
15.4,7.76E-4
15.41,7.56E-4
15.42,7.35E-4
15.43,7.13E-4
15.44,6.91E-4
15.45,6.68E-4
15.46,6.46E-4
15.47,6.26E-4
15.48,6.07E-4
15.49,5.9E-4
15.5,5.74E-4
15.51,5.6E-4
15.52,5.46E-4
15.53,5.32E-4
15.54,5.18E-4
15.55,5.03E-4
15.56,4.88E-4
15.57,4.73E-4
15.58,4.6E-4
15.59,4.47E-4
15.6,4.35E-4
15.61,4.23E-4
15.62,4.12E-4
15.63,4E-4
15.64,3.89E-4
15.65,3.78E-4
15.66,3.68E-4
15.67,3.58E-4
15.68,3.48E-4
15.69,3.39E-4
15.7,3.3E-4
15.71,3.2E-4
15.72,3.1E-4
15.73,2.99E-4
15.74,2.87E-4
15.75,2.76E-4
15.76,2.65E-4
15.77,2.56E-4
15.78,2.47E-4
15.79,2.39E-4
15.8,2.31E-4
15.81,2.23E-4
15.82,2.15E-4
15.83,2.09E-4
15.84,2.05E-4
15.85,2.02E-4
15.86,2.01E-4
15.87,2.01E-4
15.88,2E-4
15.89,1.99E-4
15.9,1.97E-4
15.91,1.96E-4
15.92,1.96E-4
15.93,1.96E-4
15.94,1.96E-4
15.95,1.94E-4
15.96,1.9E-4
15.97,1.83E-4
15.98,1.75E-4
15.99,1.66E-4
16,1.59E-4
16.01,1.55E-4
16.02,1.54E-4
16.03,1.54E-4
16.04,1.52E-4
16.05,1.48E-4
16.06,1.4E-4
16.07,1.31E-4
16.08,1.22E-4
16.09,1.17E-4
16.1,1.16E-4
16.11,1.18E-4
16.12,1.22E-4
16.13,1.24E-4
16.14,1.22E-4
16.15,1.18E-4
16.16,1.13E-4
16.17,1.1E-4
16.18,1.1E-4
16.19,1.14E-4
16.2,1.19E-4
16.21,1.25E-4
16.22,1.28E-4
16.23,1.27E-4
16.24,1.25E-4
16.25,1.22E-4
16.26,1.21E-4
16.27,1.23E-4
16.28,1.28E-4
16.29,1.32E-4
16.3,1.36E-4
16.31,1.36E-4
16.32,1.32E-4
16.33,1.27E-4
16.34,1.23E-4
16.35,1.2E-4
16.36,1.21E-4
16.37,1.24E-4
16.38,1.28E-4
16.39,1.32E-4
16.4,1.35E-4
16.41,1.36E-4
16.42,1.38E-4
16.43,1.4E-4
16.44,1.43E-4
16.45,1.47E-4
16.46,1.5E-4
16.47,1.53E-4
16.48,1.54E-4
16.49,1.55E-4
16.5,1.56E-4
16.51,1.58E-4
16.52,1.61E-4
16.53,1.65E-4
16.54,1.69E-4
16.55,1.73E-4
16.56,1.76E-4
16.57,1.79E-4
16.58,1.83E-4
16.59,1.87E-4
16.6,1.92E-4
16.61,1.98E-4
16.62,2.04E-4
16.63,2.1E-4
16.64,2.15E-4
16.65,2.21E-4
16.66,2.28E-4
16.67,2.37E-4
16.68,2.48E-4
16.69,2.61E-4
16.7,2.76E-4
16.71,2.91E-4
16.72,3.06E-4
16.73,3.21E-4
16.74,3.35E-4
16.75,3.48E-4
16.76,3.6E-4
16.77,3.71E-4
16.78,3.8E-4
16.79,3.88E-4
16.8,3.95E-4
16.81,4.02E-4
16.82,4.09E-4
16.83,4.17E-4
16.84,4.25E-4
16.85,4.33E-4
16.86,4.42E-4
16.87,4.5E-4
16.88,4.59E-4
16.89,4.69E-4
16.9,4.8E-4
16.91,4.93E-4
16.92,5.08E-4
16.93,5.24E-4
16.94,5.4E-4
16.95,5.57E-4
16.96,5.73E-4
16.97,5.88E-4
16.98,6.03E-4
16.99,6.17E-4
17,6.32E-4
17.01,6.46E-4
17.02,6.59E-4
17.03,6.71E-4
17.04,6.81E-4
17.05,6.88E-4
17.06,6.95E-4
17.07,7E-4
17.08,7.05E-4
17.09,7.1E-4
17.1,7.15E-4
17.11,7.2E-4
17.12,7.23E-4
17.13,7.27E-4
17.14,7.3E-4
17.15,7.34E-4
17.16,7.37E-4
17.17,7.42E-4
17.18,7.46E-4
17.19,7.5E-4
17.2,7.53E-4
17.21,7.55E-4
17.22,7.57E-4
17.23,7.59E-4
17.24,7.62E-4
17.25,7.64E-4
17.26,7.67E-4
17.27,7.68E-4
17.28,7.7E-4
17.29,7.71E-4
17.3,7.73E-4
17.31,7.75E-4
17.32,7.78E-4
17.33,7.81E-4
17.34,7.84E-4
17.35,7.86E-4
17.36,7.87E-4
17.37,7.88E-4
17.38,7.88E-4
17.39,7.88E-4
17.4,7.87E-4
17.41,7.85E-4
17.42,7.82E-4
17.43,7.77E-4
17.44,7.72E-4
17.45,7.66E-4
17.46,7.61E-4
17.47,7.55E-4
17.48,7.5E-4
17.49,7.45E-4
17.5,7.41E-4
17.51,7.36E-4
17.52,7.31E-4
17.53,7.25E-4
17.54,7.18E-4
17.55,7.12E-4
17.56,7.07E-4
17.57,7.03E-4
17.58,7E-4
17.59,6.97E-4
17.6,6.94E-4
17.61,6.89E-4
17.62,6.82E-4
17.63,6.73E-4
17.64,6.61E-4
17.65,6.49E-4
17.66,6.38E-4
17.67,6.27E-4
17.68,6.18E-4
17.69,6.1E-4
17.7,6.03E-4
17.71,5.96E-4
17.72,5.89E-4
17.73,5.8E-4
17.74,5.71E-4
17.75,5.6E-4
17.76,5.5E-4
17.77,5.39E-4
17.78,5.28E-4
17.79,5.18E-4
17.8,5.08E-4
17.81,4.98E-4
17.82,4.89E-4
17.83,4.81E-4
17.84,4.73E-4
17.85,4.66E-4
17.86,4.6E-4
17.87,4.54E-4
17.88,4.48E-4
17.89,4.41E-4
17.9,4.35E-4
17.91,4.29E-4
17.92,4.22E-4
17.93,4.14E-4
17.94,4.06E-4
17.95,3.97E-4
17.96,3.88E-4
17.97,3.77E-4
17.98,3.66E-4
17.99,3.56E-4
18,3.46E-4
18.01,3.37E-4
18.02,3.29E-4
18.03,3.22E-4
18.04,3.15E-4
18.05,3.08E-4
18.06,3.02E-4
18.07,2.96E-4
18.08,2.91E-4
18.09,2.86E-4
18.1,2.81E-4
18.11,2.76E-4
18.12,2.7E-4
18.13,2.63E-4
18.14,2.56E-4
18.15,2.49E-4
18.16,2.41E-4
18.17,2.34E-4
18.18,2.27E-4
18.19,2.21E-4
18.2,2.17E-4
18.21,2.14E-4
18.22,2.13E-4
18.23,2.14E-4
18.24,2.16E-4
18.25,2.18E-4
18.26,2.2E-4
18.27,2.19E-4
18.28,2.17E-4
18.29,2.13E-4
18.3,2.07E-4
18.31,2.01E-4
18.32,1.94E-4
18.33,1.88E-4
18.34,1.83E-4
18.35,1.78E-4
18.36,1.73E-4
18.37,1.67E-4
18.38,1.62E-4
18.39,1.55E-4
18.4,1.49E-4
18.41,1.43E-4
18.42,1.38E-4
18.43,1.34E-4
18.44,1.3E-4
18.45,1.26E-4
18.46,1.22E-4
18.47,1.18E-4
18.48,1.15E-4
18.49,1.11E-4
18.5,1.08E-4
18.51,1.05E-4
18.52,1.02E-4
18.53,1E-4
18.54,9.8E-5
18.55,9.6E-5
18.56,9.4E-5
18.57,9.3E-5
18.58,9.2E-5
18.59,9.1E-5
18.6,9E-5
18.61,8.8E-5
18.62,8.7E-5
18.63,8.5E-5
18.64,8.3E-5
18.65,8.2E-5
18.66,8E-5
18.67,7.9E-5
18.68,7.8E-5
18.69,7.6E-5
18.7,7.5E-5
18.71,7.3E-5
18.72,7.2E-5
18.73,7.1E-5
18.74,7E-5
18.75,6.8E-5
18.76,6.7E-5
18.77,6.5E-5
18.78,6.3E-5
18.79,6.1E-5
18.8,5.9E-5
18.81,5.8E-5
18.82,5.7E-5
18.83,5.6E-5
18.84,5.6E-5
18.85,5.6E-5
18.86,5.6E-5
18.87,5.6E-5
18.88,5.6E-5
18.89,5.6E-5
18.9,5.7E-5
18.91,5.7E-5
18.92,5.7E-5
18.93,5.6E-5
18.94,5.6E-5
18.95,5.5E-5
18.96,5.4E-5
18.97,5.3E-5
18.98,5.3E-5
18.99,5.3E-5
19,5.3E-5
19.01,5.2E-5
19.02,5.2E-5
19.03,5.1E-5
19.04,5E-5
19.05,4.8E-5
19.06,4.7E-5
19.07,4.6E-5
19.08,4.5E-5
19.09,4.5E-5
19.1,4.5E-5
19.11,4.4E-5
19.12,4.3E-5
19.13,4.1E-5
19.14,3.8E-5
19.15,3.4E-5
19.16,3E-5
19.17,2.6E-5
19.18,2.3E-5
19.19,2.1E-5
19.2,2.1E-5
19.21,2.1E-5
19.22,2.1E-5
19.23,2.2E-5
19.24,2.3E-5
19.25,2.3E-5
19.26,2.2E-5
19.27,2.1E-5
19.28,1.9E-5
19.29,1.7E-5
19.3,1.6E-5
19.31,1.5E-5
19.32,1.4E-5
19.33,1.3E-5
19.34,1.3E-5
19.35,1.2E-5
19.36,1.1E-5
19.37,1E-5
19.38,9E-6
19.39,9E-6
19.4,8E-6
19.41,8E-6
19.42,8E-6
19.43,8E-6
19.44,8E-6
19.45,9E-6
19.46,1E-5
19.47,1.2E-5
19.48,1.3E-5
19.49,1.4E-5
19.5,1.5E-5
19.51,1.4E-5
19.52,1.3E-5
19.53,1.2E-5
19.54,1.2E-5
19.55,1.1E-5
19.56,1.1E-5
19.57,1.1E-5
19.58,1.1E-5
19.59,1.1E-5
19.6,1.1E-5
19.61,1E-5
19.62,9E-6
19.63,8E-6
19.64,8E-6
19.65,8E-6
19.66,1E-5
19.67,1.3E-5
19.68,1.7E-5
19.69,2.2E-5
19.7,2.8E-5
19.71,3.5E-5
19.72,4.2E-5
19.73,5.1E-5
19.74,6.1E-5
19.75,7.2E-5
19.76,8.5E-5
19.77,1E-4
19.78,1.16E-4
19.79,1.34E-4
19.8,1.54E-4
19.81,1.73E-4
19.82,1.92E-4
19.83,2.11E-4
19.84,2.28E-4
19.85,2.44E-4
19.86,2.59E-4
19.87,2.73E-4
19.88,2.87E-4
19.89,3E-4
19.9,3.11E-4
19.91,3.22E-4
19.92,3.32E-4
19.93,3.42E-4
19.94,3.53E-4
19.95,3.63E-4
19.96,3.74E-4
19.97,3.86E-4
19.98,3.96E-4
19.99,4.06E-4
20,4.14E-4
20.01,4.21E-4
20.02,4.27E-4
20.03,4.31E-4
20.04,4.35E-4
20.05,4.38E-4
20.06,4.42E-4
20.07,4.45E-4
20.08,4.49E-4
20.09,4.52E-4
20.1,4.55E-4
20.11,4.57E-4
20.12,4.59E-4
20.13,4.6E-4
20.14,4.6E-4
20.15,4.6E-4
20.16,4.6E-4
20.17,4.59E-4
20.18,4.58E-4
20.19,4.57E-4
20.2,4.57E-4
20.21,4.57E-4
20.22,4.57E-4
20.23,4.57E-4
20.24,4.58E-4
20.25,4.57E-4
20.26,4.57E-4
20.27,4.57E-4
20.28,4.58E-4
20.29,4.59E-4
20.3,4.61E-4
20.31,4.65E-4
20.32,4.68E-4
20.33,4.72E-4
20.34,4.75E-4
20.35,4.78E-4
20.36,4.8E-4
20.37,4.82E-4
20.38,4.84E-4
20.39,4.87E-4
20.4,4.9E-4
20.41,4.94E-4
20.42,4.98E-4
20.43,5.01E-4
20.44,5.04E-4
20.45,5.06E-4
20.46,5.08E-4
20.47,5.08E-4
20.48,5.08E-4
20.49,5.06E-4
20.5,5.03E-4
20.51,4.99E-4
20.52,4.95E-4
20.53,4.91E-4
20.54,4.88E-4
20.55,4.86E-4
20.56,4.86E-4
20.57,4.86E-4
20.58,4.88E-4
20.59,4.9E-4
20.6,4.93E-4
20.61,4.98E-4
20.62,5.03E-4
20.63,5.1E-4
20.64,5.19E-4
20.65,5.32E-4
20.66,5.5E-4
20.67,5.77E-4
20.68,6.15E-4
20.69,6.7E-4
20.7,7.49E-4
20.71,8.61E-4
20.72,0.00101
20.73,0.00122
20.74,0.00149
20.75,0.00183
20.76,0.00225
20.77,0.00276
20.78,0.00337
20.79,0.00407
20.8,0.00487
20.81,0.00575
20.82,0.00672
20.83,0.00775
20.84,0.00883
20.85,0.00994
20.86,0.01107
20.87,0.0122
20.88,0.01331
20.89,0.0144
20.9,0.01544
20.91,0.01644
20.92,0.0174
20.93,0.01829
20.94,0.01913
20.95,0.01991
20.96,0.02063
20.97,0.0213
20.98,0.02191
20.99,0.02247
21,0.02299
21.01,0.02345
21.02,0.02388
21.03,0.02427
21.04,0.02464
21.05,0.02496
21.06,0.02527
21.07,0.02554
21.08,0.0258
21.09,0.02604
21.1,0.02626
21.11,0.02647
21.12,0.02667
21.13,0.02685
21.14,0.02703
21.15,0.0272
21.16,0.02736
21.17,0.02751
21.18,0.02765
21.19,0.02778
21.2,0.0279
21.21,0.02802
21.22,0.02813
21.23,0.02823
21.24,0.02833
21.25,0.02843
21.26,0.02852
21.27,0.0286
21.28,0.02868
21.29,0.02877
21.3,0.02885
21.31,0.02893
21.32,0.02901
21.33,0.02909
21.34,0.02917
21.35,0.02924
21.36,0.02931
21.37,0.02938
21.38,0.02946
21.39,0.02953
21.4,0.0296
21.41,0.02968
21.42,0.02975
21.43,0.02983
21.44,0.0299
21.45,0.02998
21.46,0.03005
21.47,0.03012
21.48,0.03019
21.49,0.03026
21.5,0.03032
21.51,0.03039
21.52,0.03046
21.53,0.03054
21.54,0.03061
21.55,0.03067
21.56,0.03074
21.57,0.0308
21.58,0.03086
21.59,0.03093
21.6,0.03099
21.61,0.03105
21.62,0.03112
21.63,0.03118
21.64,0.03125
21.65,0.03131
21.66,0.03138
21.67,0.03144
21.68,0.0315
21.69,0.03157
21.7,0.03164
21.71,0.0317
21.72,0.03178
21.73,0.03185
21.74,0.03192
21.75,0.03199
21.76,0.03206
21.77,0.03214
21.78,0.03221
21.79,0.03229
21.8,0.03239
21.81,0.0325
21.82,0.03263
21.83,0.0328
21.84,0.03302
21.85,0.03334
21.86,0.03381
21.87,0.0345
21.88,0.03554
21.89,0.03705
21.9,0.03923
21.91,0.04229
21.92,0.04651
21.93,0.05217
21.94,0.05958
21.95,0.06908
21.96,0.08099
21.97,0.09563
21.98,0.11329
21.99,0.13422
22,0.1586
22.01,0.18657
22.02,0.21818
22.03,0.25343
22.04,0.29226
22.05,0.33454
22.06,0.38009
22.07,0.42871
22.08,0.48018
22.09,0.53426
22.1,0.59072
22.11,0.64934
22.12,0.70991
22.13,0.77226
22.14,0.83619
22.15,0.90157
22.16,0.9682
22.17,1.03592
22.18,1.10451
22.19,1.17379
22.2,1.24357
22.21,1.31372
22.22,1.38417
22.23,1.45491
22.24,1.52594
22.25,1.59729
22.26,1.66896
22.27,1.74092
22.28,1.81309
22.29,1.88538
22.3,1.95768
22.31,2.02994
22.32,2.10214
22.33,2.17427
22.34,2.24636
22.35,2.31839
22.36,2.3903
22.37,2.46202
22.38,2.53346
22.39,2.60459
22.4,2.6754
22.41,2.74597
22.42,2.8164
22.43,2.88679
22.44,2.95722
22.45,3.02774
22.46,3.09834
22.47,3.16897
22.48,3.23954
22.49,3.3099
22.5,3.37992
22.51,3.44947
22.52,3.51845
22.53,3.58686
22.54,3.65475
22.55,3.72219
22.56,3.78931
22.57,3.85619
22.58,3.92288
22.59,3.98939
22.6,4.05576
22.61,4.122
22.62,4.18823
22.63,4.25462
22.64,4.32134
22.65,4.38856
22.66,4.45631
22.67,4.52446
22.68,4.5927
22.69,4.66064
22.7,4.72788
22.71,4.79421
22.72,4.85961
22.73,4.92427
22.74,4.98853
22.75,5.05271
22.76,5.11703
22.77,5.18153
22.78,5.24614
22.79,5.31072
22.8,5.37512
22.81,5.43921
22.82,5.5029
22.83,5.56609
22.84,5.62871
22.85,5.69074
22.86,5.75227
22.87,5.81353
22.88,5.87482
22.89,5.93638
22.9,5.99835
22.91,6.06063
22.92,6.12299
22.93,6.18515
22.94,6.24695
22.95,6.30845
22.96,6.36987
22.97,6.43153
22.98,6.49367
22.99,6.55636
23,6.61945
23.01,6.68265
23.02,6.74563
23.03,6.80817
23.04,6.87024
23.05,6.93197
23.06,6.9936
23.07,7.05531
23.08,7.11713
23.09,7.1789
23.1,7.24034
23.11,7.30117
23.12,7.36123
23.13,7.42052
23.14,7.47913
23.15,7.53718
23.16,7.59473
23.17,7.65174
23.18,7.70816
23.19,7.76403
23.2,7.81955
23.21,7.87506
23.22,7.93093
23.23,7.98744
23.24,8.0447
23.25,8.10266
23.26,8.16117
23.27,8.2201
23.28,8.27945
23.29,8.33929
23.3,8.39975
23.31,8.46085
23.32,8.52248
23.33,8.58432
23.34,8.64593
23.35,8.70683
23.36,8.76662
23.37,8.82514
23.38,8.88245
23.39,8.93887
23.4,8.99475
23.41,9.05034
23.42,9.10571
23.43,9.16072
23.44,9.21522
23.45,9.26914
23.46,9.3226
23.47,9.37579
23.48,9.42889
23.49,9.48193
23.5,9.53482
23.51,9.58748
23.52,9.63993
23.53,9.69235
23.54,9.74497
23.55,9.79799
23.56,9.85146
23.57,9.90529
23.58,9.95932
23.59,10.01341
23.6,10.06753
23.61,10.12174
23.62,10.17625
23.63,10.23125
23.64,10.28687
23.65,10.34307
23.66,10.39954
23.67,10.45587
23.68,10.51164
23.69,10.56665
23.7,10.62097
23.71,10.67488
23.72,10.72863
23.73,10.78226
23.74,10.83553
23.75,10.88811
23.76,10.9398
23.77,10.99068
23.78,11.04115
23.79,11.09169
23.8,11.1427
23.81,11.19435
23.82,11.24658
23.83,11.29926
23.84,11.3523
23.85,11.40568
23.86,11.4594
23.87,11.51344
23.88,11.56767
23.89,11.62188
23.9,11.6759
23.91,11.72964
23.92,11.78319
23.93,11.83671
23.94,11.8904
23.95,11.94435
23.96,11.99846
23.97,12.05242
23.98,12.10582
23.99,12.15829
24,12.20963
24.01,12.25993
24.02,12.3095
24.03,12.35877
24.04,12.40813
24.05,12.45779
24.06,12.50775
24.07,12.55788
24.08,12.60798
24.09,12.65799
24.1,12.70799
24.11,12.75819
24.12,12.80887
24.13,12.86018
24.14,12.91211
24.15,12.96446
24.16,13.01692
24.17,13.06918
24.18,13.12107
24.19,13.1725
24.2,13.22352
24.21,13.27415
24.22,13.3244
24.23,13.37422
24.24,13.42363
24.25,13.47272
24.26,13.52166
24.27,13.57066
24.28,13.61979
24.29,13.66892
24.3,13.71772
24.31,13.76585
24.32,13.81308
24.33,13.85955
24.34,13.9057
24.35,13.95218
24.36,13.99957
24.37,14.04817
24.38,14.09798
24.39,14.14872
24.4,14.20002
24.41,14.25161
24.42,14.30327
24.43,14.35483
24.44,14.40615
24.45,14.45705
24.46,14.50746
24.47,14.55741
24.48,14.6071
24.49,14.65681
24.5,14.70677
24.51,14.75707
24.52,14.80756
24.53,14.85788
24.54,14.90755
24.55,14.95612
24.56,15.00328
24.57,15.049
24.58,15.09351
24.59,15.13728
24.6,15.18081
24.61,15.22455
24.62,15.26872
24.63,15.31339
24.64,15.35855
24.65,15.40419
24.66,15.45044
24.67,15.49746
24.68,15.54538
24.69,15.59417
24.7,15.6436
24.71,15.69328
24.72,15.74277
24.73,15.7917
24.74,15.83981
24.75,15.88688
24.76,15.93274
24.77,15.97718
24.78,16.02007
24.79,16.06146
24.8,16.10161
24.81,16.14105
24.82,16.18042
24.83,16.22037
24.84,16.26137
24.85,16.30365
24.86,16.3472
24.87,16.3918
24.88,16.43715
24.89,16.48292
24.9,16.52885
24.91,16.57486
24.92,16.62103
24.93,16.66765
24.94,16.71506
24.95,16.76351
24.96,16.81294
24.97,16.86293
24.98,16.91274
24.99,16.96156
25,17.00883
25.01,17.05446
25.02,17.09884
25.03,17.14269
25.04,17.18679
25.05,17.23174
25.06,17.27775
25.07,17.32471
25.08,17.3722
25.09,17.41967
25.1,17.46662
25.11,17.51272
25.12,17.55791
25.13,17.60235
25.14,17.6464
25.15,17.69038
25.16,17.73453
25.17,17.77891
25.18,17.82347
25.19,17.86817
25.2,17.91301
25.21,17.95806
25.22,18.00342
25.23,18.04913
25.24,18.0951
25.25,18.14113
25.26,18.18689
25.27,18.23205
25.28,18.27636
25.29,18.31971
25.3,18.36227
25.31,18.4044
25.32,18.44659
25.33,18.48928
25.34,18.53269
25.35,18.57675
25.36,18.62111
25.37,18.66539
25.38,18.70923
25.39,18.75247
25.4,18.79508
25.41,18.83709
25.42,18.87855
25.43,18.91951
25.44,18.96009
25.45,19.00055
25.46,19.04118
25.47,19.08227
25.48,19.12395
25.49,19.16622
25.5,19.20904
25.51,19.25247
25.52,19.29668
25.53,19.34179
25.54,19.38766
25.55,19.43369
25.56,19.479
25.57,19.52267
25.58,19.56425
25.59,19.60397
25.6,19.64271
25.61,19.68171
25.62,19.72199
25.63,19.76404
25.64,19.80771
25.65,19.85238
25.66,19.89724
25.67,19.94164
25.68,19.98515
25.69,20.02764
25.7,20.06916
25.71,20.10983
25.72,20.14984
25.73,20.18945
25.74,20.22893
25.75,20.2686
25.76,20.30877
25.77,20.34962
25.78,20.39119
25.79,20.43328
25.8,20.47547
25.81,20.5172
25.82,20.55793
25.83,20.59727
25.84,20.63521
25.85,20.6721
25.86,20.70854
25.87,20.74518
25.88,20.78245
25.89,20.82037
25.9,20.85859
25.91,20.89656
25.92,20.9338
25.93,20.97012
25.94,21.00565
25.95,21.04076
25.96,21.07593
25.97,21.11157
25.98,21.14794
25.99,21.18516
26,21.22318
26.01,21.2618
26.02,21.30069
26.03,21.3395
26.04,21.37794
26.05,21.41592
26.06,21.45363
26.07,21.49147
26.08,21.52993
26.09,21.56942
26.1,21.6101
26.11,21.65195
26.12,21.6948
26.13,21.73854
26.14,21.78317
26.15,21.82876
26.16,21.87536
26.17,21.92285
26.18,21.97086
26.19,22.01883
26.2,22.06613
26.21,22.11215
26.22,22.1565
26.23,22.19902
26.24,22.23987
26.25,22.27947
26.26,22.31842
26.27,22.3573
26.28,22.39644
26.29,22.43578
26.3,22.47478
26.31,22.51265
26.32,22.54867
26.33,22.58249
26.34,22.61436
26.35,22.645
26.36,22.67537
26.37,22.70631
26.38,22.73832
26.39,22.77152
26.4,22.80578
26.41,22.84096
26.42,22.87703
26.43,22.9141
26.44,22.95224
26.45,22.99139
26.46,23.03124
26.47,23.0713
26.48,23.111
26.49,23.14979
26.5,23.18728
26.51,23.2233
26.52,23.2579
26.53,23.29135
26.54,23.32405
26.55,23.35648
26.56,23.38899
26.57,23.42177
26.58,23.45484
26.59,23.48811
26.6,23.52154
26.61,23.55525
26.62,23.58954
26.63,23.62485
26.64,23.66162
26.65,23.70023
26.66,23.7408
26.67,23.78324
26.68,23.82714
26.69,23.87189
26.7,23.91677
26.71,23.96108
26.72,24.00436
26.73,24.04653
26.74,24.08788
26.75,24.12895
26.76,24.17018
26.77,24.21166
26.78,24.25294
26.79,24.29322
26.8,24.33167
26.81,24.36779
26.82,24.40162
26.83,24.43371
26.84,24.46487
26.85,24.49587
26.86,24.52728
26.87,24.55933
26.88,24.592
26.89,24.62498
26.9,24.65783
26.91,24.69015
26.92,24.72184
26.93,24.75329
26.94,24.78535
26.95,24.819
26.96,24.85491
26.97,24.89306
26.98,24.93272
26.99,24.97283
27,25.01251
27.01,25.05142
27.02,25.08983
27.03,25.12822
27.04,25.16687
27.05,25.20553
27.06,25.24347
27.07,25.27984
27.08,25.31407
27.09,25.34617
27.1,25.37674
27.11,25.40664
27.12,25.43667
27.13,25.46721
27.14,25.49819
27.15,25.52926
27.16,25.56003
27.17,25.59032
27.18,25.6202
27.19,25.64997
27.2,25.68006
27.21,25.71095
27.22,25.74306
27.23,25.77675
27.24,25.81214
27.25,25.84907
27.26,25.887
27.27,25.92523
27.28,25.96306
27.29,26.00005
27.3,26.03613
27.31,26.07143
27.32,26.10612
27.33,26.14023
27.34,26.17364
27.35,26.20627
27.36,26.23828
27.37,26.27021
27.38,26.30287
27.39,26.33703
27.4,26.37316
27.41,26.41118
27.42,26.45051
27.43,26.49032
27.44,26.5299
27.45,26.56886
